Auction_ID,Product_Name,Lot,Bidder_ID,Start_Price,Bid_Amount,Final_Price,Bid_Time,Auction_Start,Auction_End,Bid_Winner,Fraudulent
706121,Refrigerator,3,38519,23947.19,36128.43,111540.37,2016-01-23 11:05:00,2016-01-23 09:46:00,2016-01-28 09:46:00,38519.0,1
934021,LED TV,3,44093,17447.53,22248.02,66671.36,2016-03-12 09:53:00,2016-03-12 09:00:00,2016-03-18 09:00:00,44093.0,0
686120,Office Chair,1,36281,13563.5,16005.22,16797.76,2016-08-08 12:02:00,2016-08-08 10:47:00,2016-08-12 10:47:00,36281.0,0
433560,Power Tools,2,7941,12497.64,19901.64,40370.48,2016-01-19 10:34:00,2016-01-19 09:08:00,2016-01-20 09:08:00,7941.0,1
154324,Power Tools,3,44806,13076.58,18731.63,56059.41,2016-05-30 11:28:00,2016-05-30 11:14:00,2016-06-04 11:14:00,44806.0,1
299192,Office Chair,2,24001,3468.43,4263.98,8891.22,2016-02-04 12:40:00,2016-02-04 10:38:00,2016-02-05 10:38:00,24001.0,0
200801,Office Chair,1,46480,14242.3,16790.78,16637.18,2016-07-13 10:39:00,2016-07-13 09:09:00,2016-07-16 09:09:00,46480.0,0
876293,Microwave Oven,3,38910,18164.96,28976.74,86113.21,2016-01-10 09:21:00,2016-01-10 09:10:00,2016-01-13 09:10:00,38910.0,1
963333,Scooter Helmet,1,24129,7409.53,9106.98,9489.76,2016-12-16 09:24:00,2016-12-16 09:15:00,2016-12-17 09:15:00,24129.0,0
634006,Home Theater System,3,46011,46647.72,53353.2,159412.52,2016-04-21 13:20:00,2016-04-21 10:50:00,2016-04-24 10:50:00,46011.0,0
931811,Laptop,3,49894,20001.23,30747.38,91003.52,2016-08-20 13:18:00,2016-08-20 11:21:00,2016-08-26 11:21:00,49894.0,1
153372,Washing Machine,3,15808,19085.4,21081.04,62596.6,2016-08-02 12:34:00,2016-08-02 11:23:00,2016-08-03 11:23:00,15808.0,0
287040,Air Conditioner,1,24305,50276.94,70887.44,72135.48,2016-02-20 12:46:00,2016-02-20 11:45:00,2016-02-21 11:45:00,24305.0,1
517144,Electric Guitar,2,41764,25813.41,37654.12,75267.2,2016-06-06 13:05:00,2016-06-06 11:08:00,2016-06-11 11:08:00,41764.0,1
409024,Power Tools,1,49486,9005.3,13591.62,14052.56,2016-03-26 09:27:00,2016-03-26 09:11:00,2016-03-30 09:11:00,49486.0,1
757716,Power Tools,1,15587,17686.94,20989.97,21111.9,2016-06-05 10:41:00,2016-06-05 10:12:00,2016-06-11 10:12:00,15587.0,0
294357,Refrigerator,1,21587,48522.65,59188.43,58408.47,2016-05-15 11:47:00,2016-05-15 11:38:00,2016-05-21 11:38:00,21587.0,0
143360,Used Smartphone,1,5529,26662.92,41804.13,41523.05,2016-07-01 12:41:00,2016-07-01 10:12:00,2016-07-06 10:12:00,5529.0,1
734199,Washing Machine,1,17433,41185.65,48313.84,50582.09,2016-06-11 11:33:00,2016-06-11 11:33:00,2016-06-12 11:33:00,17433.0,0
233925,Office Chair,2,35533,11417.11,13512.51,27223.31,2016-05-15 12:06:00,2016-05-15 09:16:00,2016-05-18 09:16:00,35533.0,0
376530,Scooter Helmet,2,46243,5518.61,6277.65,12446.54,2016-04-04 10:18:00,2016-04-04 09:59:00,2016-04-08 09:59:00,46243.0,0
954308,Tablet,3,13757,11492.15,15867.32,47028.62,2016-11-07 12:24:00,2016-11-07 10:04:00,2016-11-13 10:04:00,13757.0,1
887469,Laptop,2,48389,48379.03,54828.35,109582.43,2016-09-04 11:22:00,2016-09-04 10:57:00,2016-09-10 10:57:00,48389.0,0
742017,Electric Guitar,1,26129,45705.43,56837.26,57951.15,2016-08-27 13:46:00,2016-08-27 10:47:00,2016-08-28 10:47:00,26129.0,0
716224,Home Theater System,3,15545,40682.03,51850.49,155131.62,2016-09-23 12:28:00,2016-09-23 09:59:00,2016-09-26 09:59:00,15545.0,0
935797,Air Conditioner,1,25034,67591.19,82711.45,86237.92,2016-11-21 12:15:00,2016-11-21 09:23:00,2016-11-27 09:23:00,25034.0,0
966458,Digital Camera,1,24792,19934.32,23887.44,24700.49,2016-03-08 09:45:00,2016-03-08 09:09:00,2016-03-12 09:09:00,24792.0,0
203457,Tablet,3,16004,15726.39,24772.84,74491.25,2016-03-18 11:40:00,2016-03-18 11:29:00,2016-03-23 11:29:00,16004.0,1
897405,Used Smartphone,2,17762,5745.76,6813.35,13782.7,2016-08-25 11:05:00,2016-08-25 09:51:00,2016-08-31 09:51:00,17762.0,0
103419,Office Chair,1,13536,9435.18,14137.71,14606.44,2016-04-24 13:45:00,2016-04-24 11:54:00,2016-04-30 11:54:00,13536.0,1
864372,Tablet,3,5649,13446.13,19169.44,57192.99,2016-08-08 13:03:00,2016-08-08 11:05:00,2016-08-13 11:05:00,5649.0,1
720749,Used Smartphone,2,23323,32967.44,38735.63,79481.85,2016-11-17 13:22:00,2016-11-17 11:33:00,2016-11-18 11:33:00,23323.0,0
359558,Used Smartphone,1,18472,16641.02,25090.68,25207.45,2016-09-09 12:17:00,2016-09-09 09:33:00,2016-09-12 09:33:00,18472.0,1
576276,Digital Camera,3,23230,68834.11,104760.19,320654.13,2016-09-28 10:29:00,2016-09-28 09:47:00,2016-10-04 09:47:00,23230.0,1
825838,Air Conditioner,3,28556,34886.12,48208.48,148926.52,2016-10-28 09:44:00,2016-10-28 09:14:00,2016-11-01 09:14:00,28556.0,1
689738,Digital Camera,3,36784,38879.11,44296.59,137496.62,2016-06-02 13:59:00,2016-06-02 11:48:00,2016-06-05 11:48:00,36784.0,0
665892,Scooter Helmet,1,24121,2579.62,2876.04,2872.49,2016-05-14 12:13:00,2016-05-14 09:20:00,2016-05-20 09:20:00,24121.0,0
355369,Laptop,1,39609,51159.82,77010.06,80757.27,2016-02-09 11:03:00,2016-02-09 10:55:00,2016-02-10 10:55:00,39609.0,1
172182,Scooter Helmet,2,14244,5323.34,7904.99,16103.46,2016-11-14 11:54:00,2016-11-14 09:04:00,2016-11-16 09:04:00,14244.0,1
405953,Laptop,2,41824,42310.46,56340.31,113839.82,2016-02-22 11:30:00,2016-02-22 11:01:00,2016-02-28 11:01:00,41824.0,1
289420,LED TV,1,25460,73083.2,95504.16,99321.89,2016-02-10 09:32:00,2016-02-10 09:20:00,2016-02-12 09:20:00,25460.0,1
232943,Electric Guitar,1,41467,50807.47,62520.49,64864.31,2016-12-04 11:27:00,2016-12-04 09:58:00,2016-12-06 09:58:00,41467.0,0
676107,Microwave Oven,2,48889,12622.96,15467.56,31289.46,2016-03-16 10:41:00,2016-03-16 09:27:00,2016-03-17 09:27:00,48889.0,0
729359,Washing Machine,3,47661,47426.0,51240.75,154999.5,2016-06-22 09:04:00,2016-06-22 09:02:00,2016-06-24 09:02:00,,0
801326,LED TV,3,35699,35050.85,53500.49,162803.99,2016-05-02 12:56:00,2016-05-02 11:20:00,2016-05-05 11:20:00,35699.0,1
792944,Laptop,2,44867,39661.62,44709.27,93319.85,2016-08-22 13:02:00,2016-08-22 11:28:00,2016-08-23 11:28:00,44867.0,0
280830,Office Chair,3,40674,5134.35,6289.32,18761.34,2016-01-08 14:37:00,2016-01-08 11:59:00,2016-01-11 11:59:00,40674.0,0
705584,Scooter Helmet,1,11332,5367.49,8023.18,8207.54,2016-02-14 12:01:00,2016-02-14 09:15:00,2016-02-20 09:15:00,11332.0,1
716214,Home Theater System,1,28738,21969.03,24558.48,24525.53,2016-03-29 13:20:00,2016-03-29 11:35:00,2016-04-01 11:35:00,28738.0,0
743410,Refrigerator,2,42313,12768.67,14494.17,28908.97,2016-04-17 11:40:00,2016-04-17 09:24:00,2016-04-19 09:24:00,42313.0,0
940633,Scooter Helmet,3,38435,4883.33,5860.74,17534.99,2016-06-14 11:34:00,2016-06-14 10:05:00,2016-06-16 10:05:00,38435.0,0
760377,Tablet,2,12227,26935.04,30888.44,62843.05,2016-09-28 12:52:00,2016-09-28 09:58:00,2016-10-04 09:58:00,12227.0,0
353329,Scooter Helmet,2,19103,2052.0,2321.67,4872.76,2016-07-06 12:13:00,2016-07-06 09:25:00,2016-07-11 09:25:00,19103.0,0
654343,Digital Camera,3,23272,39624.38,61002.24,184791.17,2016-09-22 10:28:00,2016-09-22 09:02:00,2016-09-26 09:02:00,23272.0,1
925319,Air Conditioner,2,22593,42210.98,60395.37,119832.25,2016-08-04 12:15:00,2016-08-04 10:38:00,2016-08-05 10:38:00,22593.0,1
387020,Used Smartphone,1,27020,25907.49,38528.64,38782.59,2016-08-31 12:13:00,2016-08-31 11:07:00,2016-09-02 11:07:00,27020.0,1
527741,Used Smartphone,1,13514,23630.16,30046.65,31022.74,2016-03-30 13:15:00,2016-03-30 10:58:00,2016-04-01 10:58:00,13514.0,0
485789,Home Theater System,2,32109,35919.72,53976.08,109223.57,2016-03-14 13:14:00,2016-03-14 11:31:00,2016-03-18 11:31:00,32109.0,1
801360,Office Chair,1,17379,6286.1,7846.96,8210.58,2016-12-19 13:28:00,2016-12-19 11:10:00,2016-12-25 11:10:00,17379.0,0
135550,Used Smartphone,3,33968,36012.2,44927.81,139093.74,2016-02-23 13:25:00,2016-02-23 11:05:00,2016-02-27 11:05:00,33968.0,0
641862,LED TV,3,46243,15389.18,17428.4,52199.63,2016-08-16 12:38:00,2016-08-16 11:32:00,2016-08-22 11:32:00,46243.0,0
396768,Tablet,2,38221,15833.92,17689.63,36493.34,2016-06-13 11:13:00,2016-06-13 10:27:00,2016-06-18 10:27:00,38221.0,0
843333,Washing Machine,2,43014,29743.92,36087.09,74403.14,2016-10-09 13:31:00,2016-10-09 11:26:00,2016-10-15 11:26:00,43014.0,0
152722,Used Smartphone,2,47601,6351.11,8469.54,17249.46,2016-12-11 10:27:00,2016-12-11 10:09:00,2016-12-12 10:09:00,47601.0,1
366359,Office Chair,1,41944,14148.61,16034.13,16345.79,2016-02-02 12:23:00,2016-02-02 11:36:00,2016-02-08 11:36:00,41944.0,0
483404,Scooter Helmet,3,41280,4055.78,4612.89,13866.81,2016-07-20 10:37:00,2016-07-20 09:24:00,2016-07-23 09:24:00,41280.0,0
345736,Scooter Helmet,2,17953,2121.46,2377.68,4763.09,2016-01-08 11:37:00,2016-01-08 09:16:00,2016-01-11 09:16:00,17953.0,0
723678,Home Theater System,1,28668,52490.57,75497.75,75576.9,2016-11-10 09:43:00,2016-11-10 09:21:00,2016-11-11 09:21:00,28668.0,1
573318,Laptop,2,25805,56851.6,68941.56,138553.23,2016-08-08 12:24:00,2016-08-08 10:33:00,2016-08-12 10:33:00,25805.0,0
913522,Electric Guitar,3,29893,36789.15,50739.24,151529.46,2016-10-02 11:03:00,2016-10-02 09:42:00,2016-10-03 09:42:00,29893.0,1
892391,Office Chair,1,14365,10571.81,15933.49,15912.79,2016-04-02 13:20:00,2016-04-02 11:38:00,2016-04-04 11:38:00,14365.0,1
579862,Air Conditioner,3,17862,36239.37,55441.26,166914.54,2016-10-02 11:09:00,2016-10-02 10:45:00,2016-10-07 10:45:00,17862.0,1
377262,Office Chair,2,43224,4849.02,5257.0,10535.82,2016-02-21 10:11:00,2016-02-21 09:54:00,2016-02-23 09:54:00,,0
361949,Washing Machine,3,29385,12284.71,17993.6,54731.92,2016-11-21 12:43:00,2016-11-21 10:20:00,2016-11-26 10:20:00,29385.0,1
769370,LED TV,1,49363,25347.39,30133.54,30734.38,2016-03-02 10:44:00,2016-03-02 10:17:00,2016-03-04 10:17:00,49363.0,0
787215,Air Conditioner,3,24137,35643.24,40198.47,123435.78,2016-02-21 11:10:00,2016-02-21 10:39:00,2016-02-22 10:39:00,24137.0,0
271092,LED TV,1,41937,86591.47,96570.65,99209.3,2016-05-13 12:01:00,2016-05-13 10:49:00,2016-05-14 10:49:00,41937.0,0
700818,Home Theater System,1,42571,45664.0,50255.56,51156.49,2016-09-13 11:35:00,2016-09-13 11:30:00,2016-09-17 11:30:00,42571.0,0
417620,Laptop,2,39251,79508.32,99265.75,204076.38,2016-06-14 09:26:00,2016-06-14 09:05:00,2016-06-18 09:05:00,39251.0,0
323883,Washing Machine,3,44523,17384.39,24434.5,73372.43,2016-05-29 10:41:00,2016-05-29 09:36:00,2016-06-01 09:36:00,44523.0,1
521765,Air Conditioner,2,7882,33998.1,40854.58,81207.98,2016-02-28 10:33:00,2016-02-28 09:37:00,2016-03-02 09:37:00,7882.0,0
821010,Office Chair,2,33474,6099.48,7018.62,14014.34,2016-01-06 10:35:00,2016-01-06 09:54:00,2016-01-09 09:54:00,33474.0,0
402609,Used Smartphone,2,7197,18442.8,27520.44,56463.5,2016-11-26 13:44:00,2016-11-26 11:02:00,2016-11-28 11:02:00,7197.0,1
298223,Home Theater System,2,10413,26411.44,29098.62,57359.42,2016-11-21 11:16:00,2016-11-21 09:46:00,2016-11-26 09:46:00,10413.0,0
760073,Used Smartphone,2,18925,27480.96,37989.81,79383.51,2016-04-07 11:38:00,2016-04-07 11:26:00,2016-04-10 11:26:00,18925.0,1
856909,Home Theater System,1,43418,53401.91,65406.71,64519.54,2016-03-15 14:04:00,2016-03-15 11:56:00,2016-03-20 11:56:00,43418.0,0
667986,Power Tools,2,47680,4460.92,5269.73,10950.61,2016-10-23 12:46:00,2016-10-23 11:04:00,2016-10-26 11:04:00,47680.0,0
391098,Electric Guitar,3,21269,20025.39,29122.25,91025.47,2016-04-02 10:25:00,2016-04-02 09:56:00,2016-04-03 09:56:00,21269.0,1
351140,Laptop,3,8877,65971.26,74075.6,230930.27,2016-01-24 10:58:00,2016-01-24 10:44:00,2016-01-26 10:44:00,8877.0,0
144416,Refrigerator,1,22934,44637.43,50306.88,50716.21,2016-01-30 11:14:00,2016-01-30 09:06:00,2016-02-01 09:06:00,22934.0,0
105830,Air Conditioner,3,19770,54158.96,68372.91,206822.08,2016-10-03 12:18:00,2016-10-03 09:52:00,2016-10-09 09:52:00,19770.0,0
446230,Scooter Helmet,1,27129,5236.58,7745.43,7794.03,2016-07-11 11:24:00,2016-07-11 11:09:00,2016-07-13 11:09:00,27129.0,1
507828,Air Conditioner,2,21397,62360.8,96349.64,200513.92,2016-06-19 11:18:00,2016-06-19 10:44:00,2016-06-25 10:44:00,21397.0,1
113008,Digital Camera,3,30203,44329.52,48800.91,145988.24,2016-05-10 11:29:00,2016-05-10 10:24:00,2016-05-11 10:24:00,30203.0,0
706464,Scooter Helmet,1,33721,7976.73,10163.91,10144.16,2016-04-07 11:50:00,2016-04-07 11:50:00,2016-04-13 11:50:00,33721.0,0
363420,Home Theater System,2,49647,47559.79,63302.83,129996.06,2016-03-30 13:09:00,2016-03-30 11:45:00,2016-04-02 11:45:00,49647.0,1
583628,Office Chair,1,35775,14517.35,18106.83,18972.09,2016-01-06 12:28:00,2016-01-06 10:21:00,2016-01-10 10:21:00,35775.0,0
792326,Office Chair,3,45322,12281.95,15486.25,48016.91,2016-02-12 11:21:00,2016-02-12 09:48:00,2016-02-18 09:48:00,45322.0,0
302397,Refrigerator,3,10167,12672.75,16942.05,52195.99,2016-11-23 12:31:00,2016-11-23 10:34:00,2016-11-25 10:34:00,10167.0,1
664418,Tablet,2,36758,32113.28,47200.42,94616.04,2016-11-09 13:05:00,2016-11-09 10:25:00,2016-11-11 10:25:00,36758.0,1
231238,Air Conditioner,3,12347,20923.97,32587.76,101862.23,2016-04-21 09:54:00,2016-04-21 09:02:00,2016-04-22 09:02:00,12347.0,1
266260,LED TV,2,36443,17101.99,19781.76,40475.86,2016-02-08 11:13:00,2016-02-08 10:21:00,2016-02-10 10:21:00,36443.0,0
948614,Power Tools,3,6117,19071.1,25726.6,76437.0,2016-04-18 14:31:00,2016-04-18 11:49:00,2016-04-22 11:49:00,6117.0,1
994189,Office Chair,2,12152,5102.7,6633.92,13841.99,2016-12-24 10:12:00,2016-12-24 09:41:00,2016-12-29 09:41:00,12152.0,1
604230,LED TV,3,30105,40946.74,45341.44,138599.69,2016-02-29 14:08:00,2016-02-29 11:19:00,2016-03-02 11:19:00,30105.0,0
159295,Washing Machine,2,28839,49059.38,70543.2,147757.57,2016-08-26 12:36:00,2016-08-26 10:30:00,2016-08-29 10:30:00,28839.0,1
410298,Electric Guitar,1,20901,30397.97,35706.22,37371.69,2016-01-09 12:02:00,2016-01-09 09:51:00,2016-01-13 09:51:00,20901.0,0
213473,Office Chair,2,23428,3167.25,3823.56,7928.29,2016-02-01 09:38:00,2016-02-01 09:35:00,2016-02-06 09:35:00,23428.0,0
444245,Microwave Oven,2,43388,8428.41,10175.94,20544.35,2016-07-07 11:49:00,2016-07-07 10:56:00,2016-07-12 10:56:00,43388.0,0
576757,Washing Machine,3,27426,34723.13,47221.0,140482.62,2016-04-03 12:15:00,2016-04-03 11:28:00,2016-04-08 11:28:00,27426.0,1
368785,Power Tools,3,41646,10462.63,14941.73,44494.76,2016-11-25 12:47:00,2016-11-25 11:40:00,2016-11-30 11:40:00,41646.0,1
397153,Air Conditioner,2,46515,33754.33,41626.15,84613.71,2016-10-09 12:23:00,2016-10-09 11:15:00,2016-10-13 11:15:00,46515.0,0
211656,Used Smartphone,2,38384,34229.12,40140.14,80802.06,2016-12-25 10:03:00,2016-12-25 09:31:00,2016-12-28 09:31:00,38384.0,0
137521,Home Theater System,1,6361,58748.41,78519.57,78863.78,2016-01-21 14:00:00,2016-01-21 11:38:00,2016-01-27 11:38:00,6361.0,1
553201,Home Theater System,3,29574,22895.8,26148.96,77654.33,2016-05-19 12:44:00,2016-05-19 11:41:00,2016-05-23 11:41:00,29574.0,0
431701,Laptop,3,7811,63197.83,94874.96,297248.62,2016-09-30 12:16:00,2016-09-30 09:33:00,2016-10-05 09:33:00,7811.0,1
549611,Used Smartphone,2,45579,20699.06,29527.62,59968.82,2016-10-23 13:12:00,2016-10-23 11:19:00,2016-10-25 11:19:00,45579.0,1
533155,Refrigerator,1,22561,37654.12,58965.9,60796.99,2016-05-30 13:11:00,2016-05-30 11:22:00,2016-06-04 11:22:00,22561.0,1
380653,Tablet,3,8075,24305.87,30590.36,95954.74,2016-03-05 10:01:00,2016-03-05 09:50:00,2016-03-06 09:50:00,8075.0,0
906678,Electric Guitar,2,30523,22705.31,25959.99,52723.26,2016-07-29 12:12:00,2016-07-29 09:32:00,2016-07-30 09:32:00,30523.0,0
652942,Office Chair,1,8634,12925.88,19748.17,20042.97,2016-01-13 10:25:00,2016-01-13 09:35:00,2016-01-14 09:35:00,8634.0,1
624971,Used Smartphone,2,31223,12340.26,18773.81,37407.24,2016-02-05 11:11:00,2016-02-05 09:40:00,2016-02-09 09:40:00,31223.0,1
180354,Home Theater System,3,31204,42499.82,60928.21,189935.07,2016-03-09 12:19:00,2016-03-09 09:46:00,2016-03-14 09:46:00,31204.0,1
813784,Used Smartphone,2,15314,15210.24,18101.44,36610.78,2016-09-04 11:24:00,2016-09-04 10:53:00,2016-09-10 10:53:00,15314.0,0
680321,Office Chair,1,33497,9622.93,13119.66,12931.73,2016-12-23 11:15:00,2016-12-23 10:31:00,2016-12-29 10:31:00,33497.0,1
504500,Refrigerator,2,28465,16570.62,22649.17,45343.86,2016-02-26 14:00:00,2016-02-26 11:32:00,2016-03-03 11:32:00,28465.0,1
897801,Electric Guitar,1,7765,20467.34,22230.74,22087.23,2016-04-20 10:24:00,2016-04-20 09:34:00,2016-04-23 09:34:00,,0
863639,Power Tools,1,23657,8037.05,9085.73,9327.79,2016-01-17 11:50:00,2016-01-17 11:10:00,2016-01-22 11:10:00,23657.0,0
447555,Air Conditioner,3,7494,51481.61,76679.78,235109.92,2016-02-24 14:06:00,2016-02-24 11:47:00,2016-02-26 11:47:00,7494.0,1
404383,Scooter Helmet,3,46244,7706.19,9345.09,27856.15,2016-07-18 10:43:00,2016-07-18 10:43:00,2016-07-20 10:43:00,46244.0,0
783830,Scooter Helmet,1,48969,7101.87,10807.31,10818.68,2016-12-25 11:14:00,2016-12-25 09:32:00,2016-12-28 09:32:00,48969.0,1
752319,Digital Camera,2,21723,59857.54,65414.18,134993.04,2016-09-04 10:25:00,2016-09-04 10:16:00,2016-09-07 10:16:00,21723.0,0
410519,Washing Machine,2,18999,24905.51,36795.41,74260.79,2016-09-14 12:02:00,2016-09-14 09:33:00,2016-09-15 09:33:00,18999.0,1
171867,Refrigerator,3,22121,46919.34,55831.63,174502.75,2016-04-13 13:04:00,2016-04-13 11:49:00,2016-04-18 11:49:00,22121.0,0
297171,Used Smartphone,3,16063,25957.64,31088.5,92575.27,2016-06-21 11:30:00,2016-06-21 10:04:00,2016-06-27 10:04:00,16063.0,0
938510,Refrigerator,2,49486,42811.24,51575.3,103535.19,2016-12-24 12:13:00,2016-12-24 09:21:00,2016-12-28 09:21:00,49486.0,0
864225,Scooter Helmet,3,6224,6825.82,8504.26,25562.39,2016-02-19 12:36:00,2016-02-19 10:10:00,2016-02-25 10:10:00,6224.0,0
264665,Tablet,3,5710,33771.99,39631.86,124697.27,2016-04-23 13:48:00,2016-04-23 11:24:00,2016-04-24 11:24:00,5710.0,0
471837,Tablet,2,25207,32428.5,40818.99,84944.86,2016-05-01 14:52:00,2016-05-01 11:58:00,2016-05-05 11:58:00,25207.0,0
188370,LED TV,3,23750,50312.7,74775.11,224628.78,2016-09-17 11:20:00,2016-09-17 09:51:00,2016-09-22 09:51:00,23750.0,1
224303,Power Tools,1,43249,13265.64,18254.89,18695.91,2016-05-24 13:03:00,2016-05-24 11:29:00,2016-05-28 11:29:00,43249.0,1
311028,Digital Camera,2,21454,36649.38,45548.77,93718.78,2016-04-26 12:58:00,2016-04-26 10:19:00,2016-04-28 10:19:00,21454.0,0
387471,LED TV,2,12194,40372.13,54480.16,111339.02,2016-05-26 12:22:00,2016-05-26 10:30:00,2016-05-31 10:30:00,12194.0,1
636750,Power Tools,3,16525,16306.25,18320.52,55246.62,2016-06-21 13:43:00,2016-06-21 11:07:00,2016-06-25 11:07:00,16525.0,0
216579,Washing Machine,2,29748,43458.11,66537.74,137357.04,2016-11-01 10:04:00,2016-11-01 09:16:00,2016-11-04 09:16:00,29748.0,1
832485,Scooter Helmet,2,29208,2992.83,3786.42,7750.74,2016-08-27 12:19:00,2016-08-27 10:07:00,2016-08-31 10:07:00,29208.0,0
608515,Tablet,2,46695,19492.03,28393.23,58596.39,2016-08-30 12:14:00,2016-08-30 10:28:00,2016-09-04 10:28:00,46695.0,1
524789,LED TV,1,36144,63487.18,72086.74,75499.62,2016-04-29 09:58:00,2016-04-29 09:31:00,2016-05-05 09:31:00,36144.0,0
741342,Refrigerator,1,29606,55673.59,87616.96,89022.52,2016-09-16 13:52:00,2016-09-16 11:16:00,2016-09-19 11:16:00,29606.0,1
918107,Power Tools,1,46338,5525.07,6316.28,6557.65,2016-07-22 13:55:00,2016-07-22 11:32:00,2016-07-27 11:32:00,46338.0,0
285737,Microwave Oven,3,14298,7599.85,8526.67,26700.39,2016-04-25 11:52:00,2016-04-25 11:22:00,2016-04-29 11:22:00,14298.0,0
104981,Power Tools,1,9833,19227.65,22665.11,23726.34,2016-05-13 10:45:00,2016-05-13 10:10:00,2016-05-17 10:10:00,9833.0,0
326950,Electric Guitar,1,14396,46572.84,51627.81,52344.42,2016-12-04 12:38:00,2016-12-04 10:18:00,2016-12-06 10:18:00,14396.0,0
687316,Tablet,1,24193,16831.85,23312.01,23727.54,2016-01-31 11:21:00,2016-01-31 11:16:00,2016-02-06 11:16:00,24193.0,1
105764,Power Tools,3,12697,17604.89,20014.75,61034.28,2016-07-03 13:42:00,2016-07-03 11:12:00,2016-07-06 11:12:00,12697.0,0
702741,Used Smartphone,2,32272,29380.61,34606.53,68334.53,2016-06-23 11:25:00,2016-06-23 09:25:00,2016-06-24 09:25:00,32272.0,0
724672,Power Tools,1,19836,16410.43,20272.1,20703.6,2016-01-18 10:48:00,2016-01-18 09:58:00,2016-01-23 09:58:00,19836.0,0
424321,LED TV,2,12136,70898.08,104515.48,217416.06,2016-09-29 13:12:00,2016-09-29 11:53:00,2016-10-05 11:53:00,12136.0,1
451957,Refrigerator,1,35591,14807.73,21952.51,21665.42,2016-02-11 11:59:00,2016-02-11 10:15:00,2016-02-14 10:15:00,35591.0,1
727041,Refrigerator,1,18603,30185.72,36860.94,38271.04,2016-11-25 12:13:00,2016-11-25 10:42:00,2016-11-30 10:42:00,18603.0,0
337249,Office Chair,3,37475,5470.64,6460.23,19888.76,2016-05-14 09:50:00,2016-05-14 09:24:00,2016-05-15 09:24:00,37475.0,0
948750,Power Tools,1,29924,11517.69,17012.92,17719.7,2016-10-07 12:34:00,2016-10-07 10:18:00,2016-10-13 10:18:00,29924.0,1
244256,Office Chair,1,34785,9916.07,15271.68,15108.33,2016-05-26 12:33:00,2016-05-26 10:34:00,2016-06-01 10:34:00,34785.0,1
331201,Tablet,1,25287,13278.45,16238.09,16685.82,2016-01-18 10:13:00,2016-01-18 09:56:00,2016-01-21 09:56:00,25287.0,0
792826,Laptop,3,29911,52522.1,83823.87,263964.31,2016-05-04 12:10:00,2016-05-04 10:56:00,2016-05-07 10:56:00,29911.0,1
586021,Washing Machine,1,25502,10736.2,16456.56,17170.57,2016-09-20 11:37:00,2016-09-20 11:27:00,2016-09-22 11:27:00,25502.0,1
677381,Washing Machine,1,30163,25717.58,37291.71,36742.58,2016-01-24 12:20:00,2016-01-24 11:37:00,2016-01-25 11:37:00,30163.0,1
308126,Home Theater System,1,16853,30460.19,34302.14,35729.99,2016-03-21 12:45:00,2016-03-21 10:27:00,2016-03-22 10:27:00,16853.0,0
146511,Electric Guitar,1,34309,26567.34,31784.28,32847.96,2016-11-18 09:56:00,2016-11-18 09:40:00,2016-11-22 09:40:00,34309.0,0
232579,Used Smartphone,1,25190,37888.48,45364.06,45164.51,2016-01-08 12:33:00,2016-01-08 10:40:00,2016-01-09 10:40:00,25190.0,0
517063,LED TV,1,38730,82584.58,122391.55,122001.09,2016-07-28 10:36:00,2016-07-28 09:06:00,2016-07-31 09:06:00,38730.0,1
467296,Laptop,3,8200,66307.11,80026.01,237395.52,2016-10-10 12:24:00,2016-10-10 11:42:00,2016-10-11 11:42:00,8200.0,0
148237,Air Conditioner,3,39722,64391.04,78052.63,235764.62,2016-05-31 12:32:00,2016-05-31 11:08:00,2016-06-06 11:08:00,39722.0,0
138959,Office Chair,3,8008,8555.45,9938.96,29893.5,2016-03-20 12:03:00,2016-03-20 09:22:00,2016-03-22 09:22:00,8008.0,0
851061,Laptop,1,18609,73391.1,79564.5,81191.89,2016-05-21 11:23:00,2016-05-21 10:11:00,2016-05-23 10:11:00,,0
308789,Tablet,2,44894,20728.56,24785.25,50930.41,2016-06-22 12:42:00,2016-06-22 11:57:00,2016-06-27 11:57:00,44894.0,0
540911,Scooter Helmet,1,31351,7941.57,11498.09,11882.47,2016-10-14 11:09:00,2016-10-14 09:43:00,2016-10-16 09:43:00,31351.0,1
386153,Office Chair,2,36238,13387.83,14732.18,30278.42,2016-05-27 10:58:00,2016-05-27 09:28:00,2016-06-01 09:28:00,36238.0,0
752351,Office Chair,2,42191,10879.55,14518.95,28898.73,2016-04-27 09:35:00,2016-04-27 09:31:00,2016-05-03 09:31:00,42191.0,1
278054,Electric Guitar,1,16231,30759.49,35389.5,35900.17,2016-08-07 12:12:00,2016-08-07 10:38:00,2016-08-10 10:38:00,16231.0,0
862517,Power Tools,2,17239,14157.26,21248.97,42805.18,2016-06-10 10:44:00,2016-06-10 10:12:00,2016-06-13 10:12:00,17239.0,1
816681,Electric Guitar,1,45439,42164.32,56896.95,58156.77,2016-04-29 11:38:00,2016-04-29 11:21:00,2016-05-05 11:21:00,45439.0,1
265772,Digital Camera,1,24853,68913.0,84192.75,87404.55,2016-12-04 12:15:00,2016-12-04 09:43:00,2016-12-10 09:43:00,24853.0,0
